timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pstate
2026/07/08 23:49:16.064, 54 %, 25 %, 6159 MiB, 81920 MiB, 50, 376.54 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:16.315, 99 %, 60 %, 6159 MiB, 81920 MiB, 52, 372.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:16.566, 99 %, 59 %, 6159 MiB, 81920 MiB, 53, 385.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:16.816, 100 %, 50 %, 6159 MiB, 81920 MiB, 54, 388.94 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:17.067, 70 %, 31 %, 6159 MiB, 81920 MiB, 47, 99.55 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:17.317, 9 %, 0 %, 6159 MiB, 81920 MiB, 45, 102.28 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:17.568, 13 %, 1 %, 6159 MiB, 81920 MiB, 50, 382.58 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:17.818, 99 %, 60 %, 6159 MiB, 81920 MiB, 52, 380.78 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:18.069, 99 %, 60 %, 6159 MiB, 81920 MiB, 52, 332.31 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:18.320, 100 %, 52 %, 6159 MiB, 81920 MiB, 54, 389.27 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:18.570, 99 %, 51 %, 6159 MiB, 81920 MiB, 47, 98.95 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:18.821, 12 %, 1 %, 6159 MiB, 81920 MiB, 49, 94.97 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:19.071, 98 %, 59 %, 6159 MiB, 81920 MiB, 52, 381.98 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:19.322, 99 %, 59 %, 6159 MiB, 81920 MiB, 53, 380.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:19.572, 99 %, 60 %, 6159 MiB, 81920 MiB, 54, 331.98 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:19.823, 81 %, 39 %, 6159 MiB, 81920 MiB, 49, 267.46 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:20.073, 12 %, 0 %, 6159 MiB, 81920 MiB, 46, 95.57 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:20.324, 53 %, 25 %, 6159 MiB, 81920 MiB, 52, 385.90 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:20.575, 99 %, 60 %, 6159 MiB, 81920 MiB, 53, 353.80 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:20.825, 99 %, 58 %, 6159 MiB, 81920 MiB, 54, 388.02 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:21.076, 100 %, 50 %, 6159 MiB, 81920 MiB, 54, 397.76 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:21.326, 47 %, 17 %, 6159 MiB, 81920 MiB, 47, 96.23 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:21.577, 4 %, 0 %, 6159 MiB, 81920 MiB, 50, 292.03 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:21.827, 99 %, 60 %, 6159 MiB, 81920 MiB, 53, 368.98 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:22.078, 99 %, 60 %, 6159 MiB, 81920 MiB, 53, 377.47 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:22.329, 99 %, 54 %, 6159 MiB, 81920 MiB, 55, 396.51 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:22.579, 92 %, 46 %, 6159 MiB, 81920 MiB, 48, 125.07 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:22.830, 39 %, 17 %, 6159 MiB, 81920 MiB, 50, 211.36 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:23.080, 99 %, 60 %, 6159 MiB, 81920 MiB, 53, 368.32 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:23.333, 99 %, 60 %, 6159 MiB, 81920 MiB, 53, 367.45 W, 400.00 W, 1410 MHz, 1593 MHz, P0
2026/07/08 23:49:23.583, 99 %, 60 %, 6159 MiB, 81920 MiB, 54, 397.43 W, 400.00 W, 1410 MHz, 1593 MHz, P0
